asin,fnsku,product_name,fulfillment_center,country_code,longest_side,median_side,shortest_side,measurement_units,weight,weight_units,item_volume,volume_units,product_size_tier,average_quantity_on_hand,average_quantity_pending_removal,estimated_total_item_volume,month_of_charge,storage_utilization_ratio,storage_utilization_ratio_units,base_rate,utilization_surcharge_rate,avg_qty_for_sus,est_vol_for_sus,est_base_msf,est_sus,currency,estimated_monthly_storage_fee,dangerous_goods_storage_type,eligible_for_inventory_discount,qualifies_for_inventory_discount,total_incentive_fee_amount,breakdown_incentive_fee_amount,average_quantity_customer_orders
B0C538JL1X,X003TKCFCF,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BDL4,US,17.6,4.17,3.9,inches,2.38,pounds,0.1656,cubic feet,Standard-Size,0.23,0,0.0214,25-Jan,7.1,weeks,0.78,0,0.13,0.0214,0.0167,0,USD,0.0167,--,N,N,0,--,0.1
B0D4MCXCC6,X0048XOI7H,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coats, Towels, White",BDL4,US,17.32,4.37,3.54,inches,1.3,pounds,0.1551,cubic feet,Standard-Size,2.26,0,0.3501,25-Jan,7.1,weeks,0.78,0,2.26,0.3501,0.2731,0,USD,0.2731,--,N,N,0,--,0
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BFI4,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,2.9,0,0.4558,25-Jan,7.1,weeks,0.78,0,2.84,0.4558,0.3571,0,USD,0.3571,--,N,N,0,--,0.06
B0D4MCXCC6,X0048XOI7H,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coats, Towels, White",BFI4,US,17.32,4.37,3.54,inches,1.3,pounds,0.1551,cubic feet,Standard-Size,0.68,0,0.105,25-Jan,7.1,weeks,0.78,0,0.68,0.105,0.0819,0,USD,0.0819,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BFI4,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,2,0,0.0012,25-Jan,7.1,weeks,0.78,0,0.06,0.0012,9.00E-04,0,USD,9.00E-04,--,N,N,0.027168848,FBA_NEW_SELECTION:0.0272,0.06
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BFL1,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,0.1,0,0.0155,25-Jan,7.1,weeks,0.78,0,0.1,0.0155,0.0145,0,USD,0.0145,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BFL1,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,4.23,0,0.0168,25-Jan,7.1,weeks,0.78,0,0.26,0.0048,0.0155,0,USD,0.0155,--,N,N,0.047779698,FBA_NEW_SELECTION:0.0478,0.03
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",BHM1,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.45,0,0,25-Jan,7.1,weeks,0.78,0,0,0,0,0,USD,0,--,N,N,0.008727662,FBA_NEW_SELECTION:0.0087,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BHM1,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,0.45,0,0.0084,25-Jan,7.1,weeks,0.78,0,0,0,0.01,0,USD,0.01,--,N,N,0,--,0
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",BNA3,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,4.48,0,0.0432,25-Jan,7.1,weeks,0.78,0,1.58,0.0392,0.032,0,USD,0.032,--,N,N,0.052989375,FBA_NEW_SELECTION:0.053,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BNA3,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,0.58,0,0.0108,25-Jan,7.1,weeks,0.78,0,0,0,0.008,0,USD,0.008,--,N,N,0,--,0
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BOI2,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,90.87,0,14.5443,25-Jan,7.1,weeks,0.78,0,90.58,14.5443,11.341,0,USD,11.341,--,N,N,0,--,0.29
B0D4MCXCC6,X0048XOI7H,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coats, Towels, White",BOI2,US,17.32,4.37,3.54,inches,1.3,pounds,0.1551,cubic feet,Standard-Size,0.35,0,0.05,25-Jan,7.1,weeks,0.78,0,0.32,0.05,0.039,0,USD,0.039,--,N,N,0,--,0.03
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BOI2,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,0.35,0,0,25-Jan,7.1,weeks,0.78,0,0,0,0,0,USD,0,--,N,N,0.004684284,FBA_NEW_SELECTION:0.0047,0.03
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BOS3,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,2.32,0,0.3419,25-Jan,7.1,weeks,0.78,0,2.13,0.3419,0.2666,0,USD,0.2666,--,N,N,0,--,0.19
B0C538JL1X,X003TKCFCF,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BOS3,US,17.6,4.17,3.9,inches,2.38,pounds,0.1656,cubic feet,Standard-Size,2.26,0,0.358,25-Jan,7.1,weeks,0.78,0,2.16,0.358,0.2821,0,USD,0.2821,--,N,N,0,--,0.1
B0D4MCXCC6,X0048XOI7H,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coats, Towels, White",BOS3,US,17.32,4.37,3.54,inches,1.3,pounds,0.1551,cubic feet,Standard-Size,0.26,0,0.04,25-Jan,7.1,weeks,0.78,0,0.26,0.04,0.0312,0,USD,0.0312,--,N,N,0,--,0
B0D4MCXCC6,X0048XOI7H,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coats, Towels, White",BTR1,US,17.32,4.37,3.54,inches,1.3,pounds,0.1551,cubic feet,Standard-Size,1,0,0.1551,25-Jan,7.1,weeks,0.78,0,0.97,0.1501,0.1171,0,USD,0.1171,--,N,N,0,--,0
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",BTR1,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.9,0,0.0064,25-Jan,7.1,weeks,0.78,0,0.23,0.0056,0.0048,0,USD,0.0048,--,N,N,0.012468088,FBA_NEW_SELECTION:0.0125,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BTR1,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,0.58,0,0.0108,25-Jan,7.1,weeks,0.78,0,0,0,0.0081,0,USD,0.0081,--,N,N,0,--,0
B0C538JL1X,X003TKCFCF,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BWI2,US,17.6,4.17,3.9,inches,2.38,pounds,0.1656,cubic feet,Standard-Size,0.03,0,0.0053,25-Jan,7.1,weeks,0.78,0,0.03,0.0053,0.0035,0,USD,0.0035,--,N,N,0,--,0
B0D4MCXCC6,X0048XOI7H,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coats, Towels, White",BWI2,US,17.32,4.37,3.54,inches,1.3,pounds,0.1551,cubic feet,Standard-Size,0.16,0,0.025,25-Jan,7.1,weeks,0.78,0,0.16,0.025,0.0161,0,USD,0.0161,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BWI2,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,0.03,0,6.00E-04,25-Jan,7.1,weeks,0.78,0,0.03,6.00E-04,4.00E-04,0,USD,4.00E-04,--,N,N,0,--,0
B0D4MCXCC6,X0048XOI7H,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coats, Towels, White",CAE1,US,17.32,4.37,3.54,inches,1.3,pounds,0.1551,cubic feet,Standard-Size,0.23,0,0.035,25-Jan,7.1,weeks,0.78,0,0.23,0.035,0.0276,0,USD,0.0276,--,N,N,0,--,0
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",CAE1,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.35,0,0.0024,25-Jan,7.1,weeks,0.78,0,0.06,0.0016,0.0019,0,USD,0.0019,--,N,N,0.004987235,FBA_NEW_SELECTION:0.005,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",CAE1,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,0.16,0,6.00E-04,25-Jan,7.1,weeks,0.78,0,0.03,6.00E-04,5.00E-04,0,USD,5.00E-04,--,N,N,0,--,0.13
B0D4MCXCC6,X0048XOI7H,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coats, Towels, White",CHA1,US,17.32,4.37,3.54,inches,1.3,pounds,0.1551,cubic feet,Standard-Size,0.06,0,0.01,25-Jan,7.1,weeks,0.78,0,0.06,0.01,0.01,0,USD,0.01,--,N,N,0,--,0
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",CLE2,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,4.77,0,0.7666,25-Jan,7.1,weeks,0.78,0,4.77,0.7666,0.5979,0,USD,0.5979,--,N,N,0,--,0
B0D4MCXCC6,X0048XOI7H,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coats, Towels, White",CLE2,US,17.32,4.37,3.54,inches,1.3,pounds,0.1551,cubic feet,Standard-Size,6.9,0,1.0504,25-Jan,7.1,weeks,0.78,0,6.77,1.0504,0.8221,0,USD,0.8221,--,N,N,0,--,0.13
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",CLE3,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,1.1,0,0.145,25-Jan,7.1,weeks,0.78,0,0.9,0.145,0.1138,0,USD,0.1138,--,N,N,0,--,0.19
B0C538JL1X,X003TKCFCF,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",CLE3,US,17.6,4.17,3.9,inches,2.38,pounds,0.1656,cubic feet,Standard-Size,0.1,0,0.016,25-Jan,7.1,weeks,0.78,0,0.1,0.016,0.0125,0,USD,0.0125,--,N,N,0,--,0
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",CLE3,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,1.48,0,0.0176,25-Jan,7.1,weeks,0.78,0,0.65,0.016,0.0137,0,USD,0.0137,--,N,N,0.014961706,FBA_NEW_SELECTION:0.015,0
B0DDXB7T2H,X004DAC1AV,"2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet Wall Mount (Black)",CLT2,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,4.26,0,0,25-Jan,7.1,weeks,0.78,0,0,0,0,0,USD,0,--,N,N,0.082578175,FBA_NEW_SELECTION:0.0826,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",CLT2,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,8.45,0,0.1573,25-Jan,7.1,weeks,0.78,0,0.48,0.009,0.12,0,USD,0.12,--,N,N,0,--,0
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",CMH1,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,0.1,0,0.0104,25-Jan,7.1,weeks,0.78,0,0.06,0.0104,0.01,0,USD,0.01,--,N,N,0,--,0.03
B0C538JL1X,X003TKCFCF,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",CMH1,US,17.6,4.17,3.9,inches,2.38,pounds,0.1656,cubic feet,Standard-Size,0.06,0,0.0053,25-Jan,7.1,weeks,0.78,0,0.03,0.0053,0.0052,0,USD,0.0052,--,N,N,0,--,0.03
B0D4MCXCC6,X0048XOI7H,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coats, Towels, White",CMH1,US,17.32,4.37,3.54,inches,1.3,pounds,0.1551,cubic feet,Standard-Size,0.03,0,0.005,25-Jan,7.1,weeks,0.78,0,0.03,0.005,0.0049,0,USD,0.0049,--,N,N,0,--,0
B0DDX41KTY,X004DA8SY9,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet Wall Mount (White)",CMH1,US,14.5,2,0.5,inches,0.74,pounds,0.0084,cubic feet,Standard-Size,0.03,0,0,25-Jan,7.1,weeks,0.78,0,0,0,0,0,USD,0,--,N,N,2.11E-04,FBA_NEW_SELECTION:2.0E-4,0
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",CMH4,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,0.55,0,0.0673,25-Jan,7.1,weeks,0.78,0,0.42,0.0673,0.05,0,USD,0.05,--,N,N,0,--,0.16
B0DDXB7T2H,X004DAC1AV,"2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet Wall Mount (Black)",CSG1,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,1.42,0,0,25-Jan,7.1,weeks,0.78,0,0,0,0,0,USD,0,--,N,N,0.027526058,FBA_NEW_SELECTION:0.0275,0
