date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,Regulatory Fee,Tax On Regulatory Fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"Mar 1, 2025 5:52:31 AM PST",23016885371,Order,111-6535010-6889007,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98116,MarketplaceFacilitator,12.99,1.34,0,0,0,0,0,0,0,0,-1.34,-1.95,-3.24,0,0,7.8
"Mar 1, 2025 6:05:08 AM PST",23016885371,Order,113-3031326-4486659,hook02,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Cl",1,amazon.com,Standard Orders,Amazon,NILES,IL,60714,MarketplaceFacilitator,19.99,2.05,0,0,0,0,0,0,0,0,-2.05,-3,-6.05,0,0,10.94
"Mar 1, 2025 6:05:31 AM PST",23016885371,Order,111-7284983-5487460,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,ALEXANDRIA,VA,22310,MarketplaceFacilitator,13.99,0.67,0.99,0,0,0,0,0,-3.79,0,-0.67,-1.68,-5.77,0,0,3.74
"Mar 1, 2025 6:17:36 AM PST",23016885371,Order,112-7269223-6545826,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,NASHVILLE,TN,37203,MarketplaceFacilitator,12.77,1.25,0,0,0,0,0,0,0,0,-1.25,-1.92,-5.77,0,0,5.08
"Mar 1, 2025 6:52:32 AM PST",23016885371,Order,113-1258911-5687449,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,QUINCY,MA,2171,MarketplaceFacilitator,12.77,0.8,0,0,0,0,0,0,0,0,-0.8,-1.92,-5.77,0,0,5.08
"Mar 1, 2025 7:23:19 AM PST",23016885371,Order,111-9284661-6771421,hook02,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Cl",1,amazon.com,Standard Orders,Amazon,MANHATTAN,MT,59741,,19.99,0,0,0,0,0,0,0,0,0,0,-3,-6.05,0,0,10.94
"Mar 1, 2025 7:33:09 AM PST",23016884571,Order,114-9380594-4272263,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Invoiced Orders,Amazon,MARION,IN,46952,MarketplaceFacilitator,12.99,0.91,0,0,0,0,0,0,0,0,-0.91,-1.95,-6.1,0,0,4.94
"Mar 1, 2025 7:40:47 AM PST",23016885371,Order,112-5083446-8994613,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,ROUND ROCK,TX,78665,MarketplaceFacilitator,12.77,0.8,0,0,0,0,0,0,0,0,-0.8,-1.92,-5.77,0,0,5.08
"Mar 1, 2025 7:41:07 AM PST",23016885371,Order,114-4691844-1806650,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",1,amazon.com,Standard Orders,Amazon,AUSTIN,TX,78757,MarketplaceFacilitator,7.99,0.66,0,0,0,0,0,0,0,0,-0.66,-1.2,-2.47,0,0,4.32
"Mar 1, 2025 7:41:12 AM PST",23016884571,Order,112-2567676-2270650,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Invoiced Orders,Amazon,GRANDVILLE,MI,49418,MarketplaceFacilitator,13.99,0.84,0,0,0,0,0,0,0,0,-0.84,-2.1,-5.77,0,0,6.12
"Mar 1, 2025 8:05:02 AM PST",23016885371,Order,114-3705822-8515430,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,SUFFOLK,VA,23434,MarketplaceFacilitator,12.77,0.77,0,0,0,0,0,0,0,0,-0.77,-1.92,-5.77,0,0,5.08
"Mar 1, 2025 10:26:30 AM PST",23016884571,Order,114-4593937-9190641,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Invoiced Orders,Amazon,MARION,IN,46952,MarketplaceFacilitator,12.99,0.91,0,0,0,0,0,0,0,0,-0.91,-1.95,-6.1,0,0,4.94
"Mar 1, 2025 11:25:24 AM PST",23016885371,Service Fee,0a63532c-d76c-4347-a3e0-98da18f89a90,,Coupon Redemption Fee: Save 5% on on over the door towel rack,2,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,0,-1.2
"Mar 1, 2025 11:49:02 AM PST",23016885371,Service Fee,20db4879-df3c-4a60-afc8-bae4c8222b20,,Coupon Redemption Fee: Save 5% on 2 pack door hanger,3,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8,0,-1.8
"Mar 1, 2025 12:38:10 PM PST",23016885371,Service Fee,51284518-a6f0-44bd-a5f6-af78f7bcd32c,,Coupon Redemption Fee: Save 20% on black on over the door hanger,7,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,0,-4.2
"Mar 1, 2025 2:00:16 PM PST",23016885371,Order,113-5233031-8992226,hook01-white,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coat",1,amazon.com,Standard Orders,Amazon,NEWBURGH,IN,47630,MarketplaceFacilitator,16.99,1.19,0,0,0,0,0,0,0,0,-1.19,-2.55,-5.77,0,0,8.67
"Mar 1, 2025 3:33:01 PM PST",23016885371,Service Fee,ee0657ea-cc7a-4746-bee9-b137ce2af8cc,,Coupon Redemption Fee: Save 20% on black on over the door hanger,4,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,-2.4
"Mar 1, 2025 5:07:06 PM PST",23016885371,Refund,114-3339723-5072222,hook02,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Cl",1,amazon.com,Standard Orders,Amazon,El Sobrante,CA,94803,MarketplaceFacilitator,-19.99,-1.66,0,0,0,0,0,0,1,0,1.66,2.28,0,0,0,-16.71
"Mar 1, 2025 10:03:49 PM PST",23016885371,Order,113-0576710-2020223,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",1,amazon.com,Standard Orders,Amazon,NEW YORK,NY,10028,MarketplaceFacilitator,7.99,0.71,0,0,0,0,0,0,0,0,-0.71,-1.2,-2.47,0,0,4.32
"Mar 1, 2025 10:11:37 PM PST",23016885371,Order,114-0097951-2766628,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,NORTH READING,MA,1864,MarketplaceFacilitator,13.99,0.87,0,0,0,0,0,0,0,0,-0.87,-2.1,-5.77,0,0,6.12
"Mar 1, 2025 10:13:12 PM PST",23016885371,Order,113-5564216-5832246,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",1,amazon.com,Standard Orders,Amazon,SPARTANBURG,SC,29301,MarketplaceFacilitator,7.99,0.56,0,0,0,0,0,0,0,0,-0.56,-1.2,-2.47,0,0,4.32
"Mar 1, 2025 10:35:02 PM PST",23016885371,Order,113-1750979-7181023,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,LANSING,MI,48917,MarketplaceFacilitator,13.99,0.84,0,0,0,0,0,0,0,0,-0.84,-2.1,-5.77,0,0,6.12
"Mar 2, 2025 12:13:19 AM PST",23016885371,Order,111-1556699-8967401,hook02,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Cl",1,amazon.com,Standard Orders,Amazon,FARMINGDALE,NY,11735,MarketplaceFacilitator,19.99,1.64,0,0,0,0,0,0,-1,0,-1.64,-2.85,-6.05,0,0,10.09
"Mar 2, 2025 12:46:37 AM PST",23016885371,Order,111-6659267-0683419,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,FORT WAYNE,IN,46818,MarketplaceFacilitator,13.99,0.78,0,0,0,0,0,0,-2.8,0,-0.78,-1.68,-5.77,0,0,3.74
"Mar 2, 2025 1:11:58 AM PST",23016885371,Order,112-1216749-0249044,hook01-white,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coat",1,amazon.com,Standard Orders,Amazon,RENO,NV,89506,MarketplaceFacilitator,16.99,1.4,0,0,0,0,0,0,0,0,-1.4,-2.55,-5.77,0,0,8.67
"Mar 2, 2025 1:51:43 AM PST",23016885371,Order,113-0094703-0895404,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,Wheatley heights,NY,11798,MarketplaceFacilitator,12.77,1.1,0,0,0,0,0,0,0,0,-1.1,-1.92,-5.77,0,0,5.08
"Mar 2, 2025 1:57:31 AM PST",23016885371,Order,111-0511455-3840202,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",1,amazon.com,Standard Orders,Amazon,ALLENTOWN,PA,18104,MarketplaceFacilitator,6.99,0.42,0.94,0,0,0,0,0,-0.94,0,-0.42,-1.05,-2.47,0,0,3.47
"Mar 2, 2025 2:33:24 AM PST",23016885371,Order,113-0963444-8057833,hook02,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Cl",2,amazon.com,Standard Orders,Amazon,YOUNGSTOWN,OH,44514,MarketplaceFacilitator,39.98,2.7,0,0,0,0,0,0,-4,0,-2.7,-5.4,-12.1,0,0,18.48
"Mar 2, 2025 3:49:11 AM PST",23016885371,Order,111-8400411-9962606,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,POWDER SPRINGS,GA,30127,MarketplaceFacilitator,12.77,0.77,0,0,0,0,0,0,0,0,-0.77,-1.92,-5.77,0,0,5.08
"Mar 2, 2025 4:04:34 AM PST",23016885371,Order,113-4317345-6549828,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,S OZONE PARK,NY,11420,MarketplaceFacilitator,13.99,0.99,0,0,0,0,0,0,-2.8,0,-0.99,-1.68,-5.77,0,0,3.74
"Mar 2, 2025 4:18:29 AM PST",23016885371,Order,112-9836201-1659421,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,GREENSBORO,NC,27410,MarketplaceFacilitator,12.77,0.86,0,0,0,0,0,0,0,0,-0.86,-1.92,-5.77,0,0,5.08
"Mar 2, 2025 4:27:45 AM PST",23016885371,Order,113-1962805-4653003,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,STATEN ISLAND,NY,10304,MarketplaceFacilitator,13.99,1.24,1.49,0,0,0,0,0,-1.49,0,-1.24,-2.1,-5.77,0,0,6.12
"Mar 2, 2025 4:52:16 AM PST",23016885371,Adjustment,114-0856073-3989843,hook02,FBA Inventory Reimbursement - Customer Return,1,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96,8.96
"Mar 2, 2025 5:00:23 AM PST",23016885371,Order,112-4323175-3161859,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,CARY,NC,27511,MarketplaceFacilitator,12.77,0.93,0,0,0,0,0,0,0,0,-0.93,-1.92,-5.77,0,0,5.08
"Mar 2, 2025 5:02:52 AM PST",23016885371,Service Fee,,,Cost of Advertising,,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-186.75,0,-186.75
"Mar 2, 2025 5:19:08 AM PST",23016885371,Order,113-4689689-1421800,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,DALLAS,TX,75230,MarketplaceFacilitator,12.77,1.05,0,0,0,0,0,0,0,0,-1.05,-1.92,-5.77,0,0,5.08
"Mar 2, 2025 5:43:52 AM PST",23016885371,Adjustment,,hook01,FBA Inventory Reimbursement - Damaged:Warehouse,1,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,5.08
"Mar 2, 2025 6:11:52 AM PST",23016885371,Order,111-1881334-6747410,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,NEW HYDE PARK,NY,11040,MarketplaceFacilitator,13.99,0.97,0,0,0,0,0,0,-2.8,0,-0.97,-1.68,-5.77,0,0,3.74
"Mar 2, 2025 6:19:48 AM PST",23016885371,Refund,113-1750979-7181023,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,LANSING,MI,48917,MarketplaceFacilitator,-13.99,-0.84,0,0,0,0,0,0,0,0,0.84,1.68,0,0,0,-12.31
"Mar 2, 2025 6:58:47 AM PST",23016885371,Order,111-4619977-3265836,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",1,amazon.com,Standard Orders,Amazon,PHOENIX,AZ,85027,MarketplaceFacilitator,6.99,0.6,0,0,0,0,0,0,0,0,-0.6,-1.05,-2.47,0,0,3.47
"Mar 2, 2025 7:07:01 AM PST",23016885371,Order,112-3533929-3326631,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",2,amazon.com,Standard Orders,Amazon,HENRIETTA,TX,76365,MarketplaceFacilitator,13.98,1.16,0,0,0,0,0,0,0,0,-1.16,-2.1,-4.94,0,0,6.94
"Mar 2, 2025 7:35:30 AM PST",23016885371,Order,114-2241837-2864230,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",1,amazon.com,Standard Orders,Amazon,BIRMINGHAM,AL,35242,MarketplaceFacilitator,7.99,0.64,0,0,0,0,0,0,0,0,-0.64,-1.2,-2.47,0,0,4.32
"Mar 2, 2025 7:41:05 AM PST",23016885371,Order,111-7059372-1154613,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,WATERBURY,CT,6708,MarketplaceFacilitator,13.99,0.89,0,0,0,0,0,0,0,0,-0.89,-2.1,-5.77,0,0,6.12
"Mar 2, 2025 8:10:18 AM PST",23016885371,Order,112-3855361-6045002,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",1,amazon.com,Standard Orders,Amazon,TOPEKA,KS,66606,MarketplaceFacilitator,6.99,0.65,0,0,0,0,0,0,0,0,-0.65,-1.05,-2.47,0,0,3.47
"Mar 2, 2025 8:21:23 AM PST",23016885371,Order,112-9339034-3686610,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",2,amazon.com,Standard Orders,Amazon,AUBREY,TX,76227,MarketplaceFacilitator,15.98,1,0,0,0,0,0,0,0,0,-1,-2.4,-4.94,0,0,8.64
"Mar 2, 2025 11:14:26 AM PST",23016885371,Order,112-0631167-3849831,hook01-white,"KEOAMG Over The Door Hooks, Over The Door Towel Rack for Bathroom, Sturdy Over The Door Hanger, Door Hanger Hook, Door Hooks for Hanging Clothes, Coat",1,amazon.com,Standard Orders,Amazon,AURORA,IL,60502,MarketplaceFacilitator,16.99,1.33,0,0,0,0,0,0,-0.85,0,-1.33,-2.42,-5.77,0,0,7.95
"Mar 2, 2025 11:25:40 AM PST",23016885371,Service Fee,0a63532c-d76c-4347-a3e0-98da18f89a90,,Coupon Redemption Fee: Save 5% on on over the door towel rack,1,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,-0.6
"Mar 2, 2025 2:40:42 PM PST",23016885371,Order,114-8073431-7865856,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,OLATHE,KS,66061,MarketplaceFacilitator,12.77,1.21,0,0,0,0,0,0,0,0,-1.21,-1.92,-5.77,0,0,5.08
"Mar 2, 2025 2:56:18 PM PST",23016885371,Order,111-8343810-5322656,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",1,amazon.com,Standard Orders,Amazon,NEW YORK,NY,10013,MarketplaceFacilitator,6.99,0.62,0,0,0,0,0,0,0,0,-0.62,-1.05,-2.47,0,0,3.47
"Mar 2, 2025 3:29:04 PM PST",23016885371,Service Fee,ee0657ea-cc7a-4746-bee9-b137ce2af8cc,,Coupon Redemption Fee: Save 20% on black on over the door hanger,2,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,0,-1.2
"Mar 2, 2025 5:45:37 PM PST",23016885371,Order,111-0124949-5599419,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",2,amazon.com,Standard Orders,Amazon,ALEXANDRIA,VA,22302,MarketplaceFacilitator,15.98,0.96,0,0,0,0,0,0,0,0,-0.96,-2.4,-4.94,0,0,8.64
"Mar 2, 2025 5:51:06 PM PST",23016885371,Order,112-0968333-0046605,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,SUSSEX,NJ,7461,MarketplaceFacilitator,13.99,0.74,3.66,0,0,0,0,0,-6.46,0,-0.74,-1.68,-5.77,0,0,3.74
"Mar 2, 2025 7:38:09 PM PST",23016885371,Order,112-2831917-8957026,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,DOLTON,IL,60419,MarketplaceFacilitator,13.99,1.36,0,0,0,0,0,0,0,0,-1.36,-2.1,-5.77,0,0,6.12
"Mar 2, 2025 9:52:59 PM PST",23016885371,Order,113-1586113-9571460,hook02,"KEOAMG 2 Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Cl",1,amazon.com,Standard Orders,Amazon,Hoboken,NJ,7030,MarketplaceFacilitator,19.99,1.26,0,0,0,0,0,0,-1,0,-1.26,-2.85,-6.05,0,0,10.09
"Mar 2, 2025 10:27:00 PM PST",23016885371,Order,114-6334810-6889834,hook01,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, To",1,amazon.com,Standard Orders,Amazon,Lexington,KY,40505,MarketplaceFacilitator,13.99,0.84,0,0,0,0,0,0,0,0,-0.84,-2.1,-5.77,0,0,6.12
"Mar 3, 2025 12:07:21 AM PST",23016885371,Order,113-3376106-2343439,T-tie-red01,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts,",1,amazon.com,Standard Orders,Amazon,SPOKANE,WA,99224,MarketplaceFacilitator,7.99,0.72,0,0,0,0,0,0,0,0,-1.44,-2.4,-2.47,0,0,2.4
