asin,fnsku,product_name,fulfillment_center,country_code,longest_side,median_side,shortest_side,measurement_units,weight,weight_units,item_volume,volume_units,product_size_tier,average_quantity_on_hand,average_quantity_pending_removal,estimated_total_item_volume,month_of_charge,storage_utilization_ratio,storage_utilization_ratio_units,base_rate,utilization_surcharge_rate,avg_qty_for_sus,est_vol_for_sus,est_base_msf,est_sus,currency,estimated_monthly_storage_fee,dangerous_goods_storage_type,eligible_for_inventory_discount,qualifies_for_inventory_discount,total_incentive_fee_amount,breakdown_incentive_fee_amount,average_quantity_customer_orders
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",AFW1,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,1.13,0,0.0211,25-Apr,6,weeks,0.78,0,0.53,0.0099,0.0171,0,USD,0.0171,--,N,N,0,--,0
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",AGS1,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.33,0,0.0083,25-Apr,6,weeks,0.78,0,0.17,0.0041,0.01,0,USD,0.01,--,N,N,0,--,0
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",ATL2,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,0.5,0,0.0589,25-Apr,6,weeks,0.78,0,0.37,0.0589,0.0447,0,USD,0.0447,--,N,N,0,--,0.13
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",ATL2,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,1.27,0,0.029,25-Apr,6,weeks,0.78,0,1.17,0.029,0.0218,0,USD,0.0218,--,N,N,0,--,0.1
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",ATL2,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.47,0,0.0116,25-Apr,6,weeks,0.78,0,0.07,0.0017,0.0087,0,USD,0.0087,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",ATL2,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,2.67,0,0.0465,25-Apr,6,weeks,0.78,0,2.07,0.0385,0.0349,0,USD,0.0349,--,N,N,0,--,0.17
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",ATL7,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,32,0,0.7956,25-Apr,6,weeks,0.78,0,32,0.7956,0.62,0,USD,0.62,--,N,N,0,--,0
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",AUS2,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,0.53,0,0.0856,25-Apr,6,weeks,0.78,0,0.53,0.0856,0.0668,0,USD,0.0668,--,N,N,0,--,0
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",AUS2,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,6.17,0,0.1525,25-Apr,6,weeks,0.78,0,6.13,0.1525,0.1174,0,USD,0.1174,--,N,N,0,--,0.03
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",AUS2,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,6.6,0,0.1229,25-Apr,6,weeks,0.78,0,3.67,0.0683,0.0958,0,USD,0.0958,--,N,N,0,--,0
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",AUS3,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,0.67,0,0.0166,25-Apr,6,weeks,0.78,0,0.67,0.0166,0.0133,0,USD,0.0133,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",AUS3,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,9.27,0,0.1719,25-Apr,6,weeks,0.78,0,3.33,0.0621,0.1367,0,USD,0.1367,--,N,N,0,--,0.03
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",AVP8,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,13.33,0,2.1409,25-Apr,6,weeks,0.78,0,12.8,2.0553,1.6733,0,USD,1.6733,--,N,N,0,--,0
B0C538JL1X,X003TKCFCF,"KEOAMG 2Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",AVP8,US,17.6,4.17,3.9,inches,2.38,pounds,0.1656,cubic feet,Standard-Size,1.6,0,0.265,25-Apr,6,weeks,0.78,0,0.2,0.0331,0.2067,0,USD,0.2067,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BDL2,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,0.37,0,0.0068,25-Apr,6,weeks,0.78,0,0.2,0.0037,0.01,0,USD,0.01,--,N,N,0,--,0
B0C538JL1X,X003TKCFCF,"KEOAMG 2Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BDL3,US,17.6,4.17,3.9,inches,2.38,pounds,0.1656,cubic feet,Standard-Size,1.7,0,0.2816,25-Apr,6,weeks,0.78,0,0,0,0.2223,0,USD,0.2223,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BDL3,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,2.8,0,0.0478,25-Apr,6,weeks,0.78,0,1.73,0.0323,0.0377,0,USD,0.0377,--,N,N,0,--,0.23
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BDL4,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,0.9,0,0.1392,25-Apr,6,weeks,0.78,0,0.87,0.1392,0.112,0,USD,0.112,--,N,N,0,--,0.03
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",BDL4,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.47,0,0.0116,25-Apr,6,weeks,0.78,0,0.23,0.0058,0.0094,0,USD,0.0094,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BDL4,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,1.9,0,0.0354,25-Apr,6,weeks,0.78,0,0.27,0.005,0.0287,0,USD,0.0287,--,N,N,0,--,0
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BFI4,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,0.4,0,0.0642,25-Apr,6,weeks,0.78,0,0.4,0.0642,0.0492,0,USD,0.0492,--,N,N,0,--,0
B0DDX41KTY,X004DA8SY9,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, White",BFI4,US,14.5,2,0.5,inches,0.74,pounds,0.0084,cubic feet,Standard-Size,0.2,0,0.0014,25-Apr,6,weeks,0.78,0,0.17,0.0014,0.0011,0,USD,0.0011,--,N,N,0,--,0.03
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",BFI4,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,1.03,0,0.0249,25-Apr,6,weeks,0.78,0,1,0.0249,0.0191,0,USD,0.0191,--,N,N,0,--,0.03
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BFI4,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,1.57,0,0.0267,25-Apr,6,weeks,0.78,0,0.07,0.0012,0.0205,0,USD,0.0205,--,N,N,0,--,0.13
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",BFL1,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,2,0,0.0489,25-Apr,6,weeks,0.78,0,1.97,0.0489,0.0401,0,USD,0.0401,--,N,N,0,--,0.03
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",BFL1,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.13,0,0.0033,25-Apr,6,weeks,0.78,0,0.03,8.00E-04,0.0027,0,USD,0.0027,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BFL1,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,3.17,0,0.0571,25-Apr,6,weeks,0.78,0,0.97,0.018,0.0472,0,USD,0.0472,--,N,N,0,--,0.1
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",BFL2,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,2.8,0,0.0696,25-Apr,6,weeks,0.78,0,2.8,0.0696,0.0513,0,USD,0.0513,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BFL2,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,0.73,0,0.0118,25-Apr,6,weeks,0.78,0,0.27,0.005,0.0087,0,USD,0.0087,--,N,N,0,--,0.1
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BHM1,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,0.23,0,0.0268,25-Apr,6,weeks,0.78,0,0.17,0.0268,0.0209,0,USD,0.0209,--,N,N,0,--,0.07
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",BHM1,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,2.17,0,0.0522,25-Apr,6,weeks,0.78,0,2.1,0.0522,0.0406,0,USD,0.0406,--,N,N,0,--,0.07
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",BHM1,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.07,0,0.0017,25-Apr,6,weeks,0.78,0,0.07,0.0017,0.0013,0,USD,0.0013,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BHM1,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,2.9,0,0.0478,25-Apr,6,weeks,0.78,0,1.57,0.0292,0.0373,0,USD,0.0373,--,N,N,0,--,0.33
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BNA3,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,0.7,0,0.013,25-Apr,6,weeks,0.78,0,0.67,0.0124,0.01,0,USD,0.01,--,N,N,0,--,0
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BOI2,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,18.87,0,2.9651,25-Apr,6,weeks,0.78,0,17.93,2.8795,2.3082,0,USD,2.3082,--,N,N,0,--,0.4
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",BOI2,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,0.5,0,0.0124,25-Apr,6,weeks,0.78,0,0.5,0.0124,0.0097,0,USD,0.0097,--,N,N,0,--,0
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",BOI2,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.5,0,0.0124,25-Apr,6,weeks,0.78,0,0.27,0.0066,0.0097,0,USD,0.0097,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BOI2,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,2.33,0,0.0416,25-Apr,6,weeks,0.78,0,1.73,0.0323,0.0324,0,USD,0.0324,--,N,N,0,--,0.1
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BOS3,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,0.4,0,0.0642,25-Apr,6,weeks,0.78,0,0.4,0.0642,0.0501,0,USD,0.0501,--,N,N,0,--,0
B0C538JL1X,X003TKCFCF,"KEOAMG 2Pack Foldable Over The Door Hanger, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over The Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BOS3,US,17.6,4.17,3.9,inches,2.38,pounds,0.1656,cubic feet,Standard-Size,4.37,0,0.7233,25-Apr,6,weeks,0.78,0,1.77,0.2926,0.5642,0,USD,0.5642,--,N,N,0,--,0
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",BOS3,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.1,0,0.0025,25-Apr,6,weeks,0.78,0,0.1,0.0025,0.0019,0,USD,0.0019,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BOS3,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,4,0,0.0689,25-Apr,6,weeks,0.78,0,2.8,0.0521,0.0537,0,USD,0.0537,--,N,N,0,--,0.3
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",BTR1,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,39.43,0,0.9788,25-Apr,6,weeks,0.78,0,39.37,0.9788,0.7627,0,USD,0.7627,--,N,N,0,--,0.07
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",BTR1,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,0.3,0,0.0074,25-Apr,6,weeks,0.78,0,0.2,0.005,0.0058,0,USD,0.0058,--,N,N,0,--,0
B0DHL54ZV4,X004EJ05W7,"KEOAMG Tie Rack Hanger for Closet, Upgraded Tie Hangers for Men with 18 Folding Hooks, Space Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Mahogany)",BTR1,US,13.43,4.06,0.59,inches,0.29,pounds,0.0186,cubic feet,Standard-Size,4.23,0,0.0788,25-Apr,6,weeks,0.78,0,0.7,0.013,0.0615,0,USD,0.0615,--,N,N,0,--,0
B0BMF6VST8,X003IDW07X,"KEOAMG Over The Door Hooks, No Assembly Required Door Hanger Hook, Sturdy Over The Door Coat Rack, Over Door Hanger Door Hooks for Hanging Clothes, Towels, Hats, Matte Black",BWI2,US,17.48,4.29,3.7,inches,1.32,pounds,0.1606,cubic feet,Standard-Size,0.63,0,0.1017,25-Apr,6,weeks,0.78,0,0.63,0.1017,0.0769,0,USD,0.0769,--,N,N,0,--,0
B0DDXB7T2H,X004DAC1AV,"KEOAMG 2Pack Tie Rack Wall Mounted, Wooden Tie Hanger Tie Organizer for Men with 28 Folding Hooks, Space Saving Tie Holder and Belt Rack for Closet, Black",BWI2,US,14.25,4.02,0.75,inches,0.79,pounds,0.0249,cubic feet,Standard-Size,0.07,0,0.0017,25-Apr,6,weeks,0.78,0,0.07,0.0017,0.0013,0,USD,0.0013,--,N,N,0,--,0
B0DHQ8QGQG,X004EJ051D,"KEOAMG Tie Rack Hanger for Closet, Sleek Tie Hangers for Men with 18 Upgraded Folding Hooks, Space-Saving Tie Holder Neck Tie Organizer for Men Ties, Belts, Bras, Scarves, Tank Tops (Black)",BWI2,US,13.43,4.49,0.71,inches,0.35,pounds,0.0248,cubic feet,Standard-Size,1.13,0,0.0281,25-Apr,6,weeks,0.78,0,0.57,0.014,0.0213,0,USD,0.0213,--,N,N,0,--,0
